Число,Температура,Давление,Облачность,Явления,Ветер,Температура,Давление,Облачность,Явления,Ветер
1,+23,745,,,Ю 4м/с,+13,745,,,Ю 4м/с
2,+19,746,,,В 11м/с,+15,746,,,В 11м/с
3,+24,746,,,ЮВ 6м/с,+18,746,,,ЮВ 6м/с
4,+26,745,,,В 8м/с,+15,746,,,В 8м/с
5,+26,743,,,ЮВ 9м/с,+15,744,,,ЮВ 9м/с
6,+24,742,,,СВ 1м/с,+19,741,,,СВ 1м/с
7,+15,743,,,Ш,+15,743,,,Ш
8,+18,744,,,З 6м/с,+14,746,,,З 6м/с
9,+16,744,,,ЮЗ 7м/с,+10,744,,,ЮЗ 7м/с
10,+16,744,,,ЮЗ 8м/с,+10,745,,,ЮЗ 8м/с
11,+17,743,,,СЗ 8м/с,+12,745,,,СЗ 8м/с
12,+24,744,,,З 6м/с,+15,743,,,З 6м/с
13,+15,743,,,СЗ 10м/с,+8,748,,,СЗ 10м/с
14,+14,752,,,СЗ 3м/с,+9,750,,,СЗ 3м/с
15,+21,744,,,З 10м/с,+12,746,,,З 10м/с
16,+9,746,,,СВ 3м/с,+9,748,,,СВ 3м/с
17,+18,752,,,З 8м/с,+11,751,,,З 8м/с
18,+12,746,,,З 5м/с,+11,745,,,З 5м/с
19,+16,748,,,СЗ 11м/с,+9,748,,,СЗ 11м/с
20,+14,742,,,ЮЗ 6м/с,+14,742,,,ЮЗ 6м/с
21,+17,743,,,ЮЗ 5м/с,+13,744,,,ЮЗ 5м/с
22,+12,744,,,СВ 5м/с,+10,744,,,СВ 5м/с
23,+9,746,,,С 9м/с,+7,749,,,С 9м/с
24,+17,753,,,ЮЗ 4м/с,+12,755,,,ЮЗ 4м/с
25,+20,754,,,В 6м/с,+17,752,,,В 6м/с
26,+15,750,,,СЗ 7м/с,+12,751,,,СЗ 7м/с
27,+22,753,,,С 3м/с,+15,753,,,С 3м/с
28,+26,750,,,В 7м/с,+19,749,,,В 7м/с
29,+30,744,,,В 10м/с,+24,743,,,В 10м/с
30,+22,746,,,З 7м/с,+15,747,,,З 7м/с
31,+23,747,,,ЮЗ 8м/с,+15,747,,,ЮЗ 8м/с
