Число,Температура,Давление,Облачность,Явления,Ветер,Температура,Давление,Облачность,Явления,Ветер
1,-2,741,,,З 2м/с,-1,741,,,З 2м/с
2,+1,738,,,З 2м/с,+2,740,,,З 2м/с
3,+2,738,,,Ю 2м/с,-1,736,,,Ю 2м/с
4,0,729,,,З 3м/с,+1,729,,,З 3м/с
5,+1,740,,,СЗ 2м/с,-1,745,,,СЗ 2м/с
6,-2,747,,,ЮЗ 2м/с,-3,746,,,ЮЗ 2м/с
7,0,747,,,З 2м/с,0,748,,,З 2м/с
8,+1,744,,,ЮЗ 3м/с,-1,742,,,ЮЗ 3м/с
9,+2,740,,,З 2м/с,+2,741,,,З 2м/с
10,+1,740,,,Ю 1м/с,+1,739,,,Ю 1м/с
11,+1,740,,,С 2м/с,-2,745,,,С 2м/с
12,0,740,,,ЮЗ 4м/с,+1,737,,,ЮЗ 4м/с
13,+1,739,,,З 2м/с,+1,741,,,З 2м/с
14,+2,744,,,ЮЗ 1м/с,-1,746,,,ЮЗ 1м/с
15,+2,743,,,Ю 4м/с,+2,743,,,Ю 4м/с
16,+3,743,,,ЮЗ 3м/с,+3,746,,,ЮЗ 3м/с
17,+4,750,,,З 2м/с,0,750,,,З 2м/с
18,-2,747,,,Ю 3м/с,-2,747,,,Ю 3м/с
19,-2,750,,,З 1м/с,-1,752,,,З 1м/с
20,+1,752,,,З 2м/с,+1,750,,,З 2м/с
21,+3,738,,,З 3м/с,+5,737,,,З 3м/с
22,0,729,,,СЗ 3м/с,-2,732,,,СЗ 3м/с
23,-2,740,,,СЗ 4м/с,-6,742,,,СЗ 4м/с
24,+1,734,,,З 3м/с,+2,732,,,З 3м/с
25,+3,731,,,З 3м/с,+1,734,,,З 3м/с
26,+1,739,,,ЮЗ 2м/с,+2,738,,,ЮЗ 2м/с
27,+1,738,,,З 1м/с,-1,737,,,З 1м/с
28,0,734,,,Ю 1м/с,-1,734,—,,Ю 1м/с
29,0,731,,,ЮВ 4м/с,0,730,,,ЮВ 4м/с
30,+1,727,,,СВ 2м/с,0,728,,,СВ 2м/с
31,+1,728,,,Ю 1м/с,+1,729,,,Ю 1м/с
