Число,Температура,Давление,Облачность,Явления,Ветер,Температура,Давление,Облачность,Явления,Ветер
1,-4,750,,,Ю 4м/с,-4,749,,,Ю 4м/с
2,-1,751,,,Ю 4м/с,+1,751,,,Ю 4м/с
3,-1,749,,,ЮЗ 4м/с,-2,750,,,ЮЗ 4м/с
4,-7,755,,,ЮЗ 3м/с,-7,755,,,ЮЗ 3м/с
5,-1,752,,,Ю 4м/с,-1,753,,,Ю 4м/с
6,-4,755,,,Ю 3м/с,-7,755,,,Ю 3м/с
7,-8,757,,,ЮЗ 2м/с,-9,758,,,ЮЗ 2м/с
8,-9,759,,,Ю 1м/с,-14,760,,,Ю 1м/с
9,-14,761,,,ЮВ 1м/с,-19,761,,,ЮВ 1м/с
10,-22,761,,,Ш,-25,761,,,Ш
11,-21,759,,,Ш,-24,757,,,Ш
12,-17,751,,,Ш,-21,750,,,Ш
13,-8,749,,,Ю 2м/с,-8,749,,,Ю 2м/с
14,-8,752,,,ЮВ 2м/с,-10,753,,,ЮВ 2м/с
15,-5,752,,,Ю 3м/с,-4,752,,,Ю 3м/с
16,-5,752,,,Ю 3м/с,-6,752,,,Ю 3м/с
17,-7,744,,,Ю 6м/с,-6,743,,,Ю 6м/с
18,-11,755,,,З 3м/с,-20,758,,,З 3м/с
19,-5,740,,,ЮЗ 4м/с,-11,744,,,ЮЗ 4м/с
20,-18,755,,,Ю 1м/с,-21,755,,,Ю 1м/с
21,-19,751,,,Ю 2м/с,-18,753,,,Ю 2м/с
22,-16,752,,,ЮВ 1м/с,-10,751,,,ЮВ 1м/с
23,-5,749,,,Ю 4м/с,-4,747,,,Ю 4м/с
24,0,743,,,Ю 3м/с,0,743,,,Ю 3м/с
25,+1,740,,,ЮЗ 5м/с,-2,745,,,ЮЗ 5м/с
26,-6,752,,,Ю 3м/с,-8,752,,,Ю 3м/с
27,-5,746,,,ЮВ 3м/с,-3,746,,,ЮВ 3м/с
28,-3,748,,,Ю 4м/с,-5,746,,,Ю 4м/с
29,-9,754,,,ЮЗ 5м/с,-16,760,,,ЮЗ 5м/с
30,-18,766,,,Ю 3м/с,-18,764,,,Ю 3м/с
31,-20,766,,,Ю 2м/с,-27,767,,,Ю 2м/с
