,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:00 21 мая,Самарканд,,SU 7002Аэрофлот,ПрилетелВыдача багажа: лента 1
1,Совершил посадку в 00:36 22 мая,Совершил посадку в 00:36 22 мая,,SU 7002Аэрофлот,ПрилетелВыдача багажа: лента 1
2,23:45 21 мая,Махачкала,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 7
3,Совершил посадку в 00:02 22 мая,Совершил посадку в 00:02 22 мая,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 7
4,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 23:49 21 мая,Совершил посадку в 23:49 21 мая,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 8
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 00:26,Совершил посадку в 00:26,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 9
8,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 01:12,Совершил посадку в 01:12,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 10
10,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 01:35,Совершил посадку в 01:35,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 8
12,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
13,Совершил посадку в 02:29,Совершил посадку в 02:29,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 9
14,02:50,Расал-Кауман,,FV 5634Россия,ПрилетелВыдача багажа: лента 2
15,Совершил посадку в 03:07,Совершил посадку в 03:07,,FV 5634Россия,ПрилетелВыдача багажа: лента 2
16,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
17,Совершил посадку в 03:04,Совершил посадку в 03:04,,DP 403Победа,ПрилетелВыдача багажа: лента 10
18,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:42,Совершил посадку в 03:42,,N4 173Nordwind,ПрилетелВыдача багажа: лента 10
20,04:00,Москва,,U6 271Уральские авиалинии,
21,Отменен,Отменен,,U6 271Уральские авиалинии,
22,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 03:46,Совершил посадку в 03:46,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
24,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 03:46,Совершил посадку в 03:46,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
26,04:10,Минск,,B2 965Белавиа,ПрилетелВыдача багажа: лента 7
27,Совершил посадку в 03:50,Совершил посадку в 03:50,,B2 965Белавиа,ПрилетелВыдача багажа: лента 7
28,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 04:06,Совершил посадку в 04:06,,DP 405Победа,ПрилетелВыдача багажа: лента 10
30,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
31,Совершил посадку в 04:27,Совершил посадку в 04:27,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
32,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 7
33,Совершил посадку в 04:52,Совершил посадку в 04:52,,DP 515Победа,ПрилетелВыдача багажа: лента 7
34,04:55,Сочи,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:31,Совершил посадку в 04:31,,N4 144Nordwind,ПрилетелВыдача багажа: лента 8
36,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 04:55,Совершил посадку в 04:55,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
38,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
39,Совершил посадку в 04:44,Совершил посадку в 04:44,,DP 339Победа,ПрилетелВыдача багажа: лента 9
40,05:20,Симферополь,,N4 132Nordwind,ПрилетелВыдача багажа: лента 8
41,Совершил посадку в 04:48,Совершил посадку в 04:48,,N4 132Nordwind,ПрилетелВыдача багажа: лента 8
42,05:20,Москва,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 10
43,Совершил посадку в 04:59,Совершил посадку в 04:59,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 10
44,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 9
45,Совершил посадку в 06:39,Совершил посадку в 06:39,,DP 564Победа,ПрилетелВыдача багажа: лента 9
46,06:25,Москва,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
47,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 8
48,06:25,Санкт-Петербург,,WZ 793Red Wings,
49,Отменен,Отменен,,WZ 793Red Wings,
50,06:45,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 8
51,Совершил посадку в 06:14,Совершил посадку в 06:14,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 8
52,07:30,Тамчы,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
53,Совершил посадку в 07:15,Совершил посадку в 07:15,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
54,08:00,Ташкент,,HY 3761Узбекистон Хаво Йуллари,
55,Отменен,Отменен,,HY 3761Узбекистон Хаво Йуллари,
56,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
57,Совершил посадку в 09:33,Совершил посадку в 09:33,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
58,10:30,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 9
59,Совершил посадку в 09:52,Совершил посадку в 09:52,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 9
60,10:50,Сочи,,WZ 827Red Wings,ПрилетелВыдача багажа: лента 10
61,Совершил посадку в 10:25,Совершил посадку в 10:25,,WZ 827Red Wings,ПрилетелВыдача багажа: лента 10
