,Время,Направление,Unnamed: 2,Рейс,Статус
0,04:00 2 мая,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
1,Совершил посадку в 04:20 3 мая,Совершил посадку в 04:20 3 мая,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
2,00:15,Анталья,,EO 1842ЦPegas Fly,Нет актуальной информации о статусе
3,,,,EO 1842ЦPegas Fly,Нет актуальной информации о статусе
4,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 00:39,Совершил посадку в 00:39,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 01:22,Совершил посадку в 01:22,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
8,02:20,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 02:38,Совершил посадку в 02:38,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
10,02:40,Душанбе,,U6 8876Уральские авиалинии,ПрилетелВыдача багажа: лента 1
11,Совершил посадку в 03:17,Совершил посадку в 03:17,,U6 8876Уральские авиалинии,ПрилетелВыдача багажа: лента 1
12,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 02:55,Совершил посадку в 02:55,,DP 403Победа,ПрилетелВыдача багажа: лента 7
14,03:30,Санкт-Петербург,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:21,Совершил посадку в 03:21,,U6 224Уральские авиалинии,ПрилетелВыдача багажа: лента 8
16,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:24,Совершил посадку в 03:24,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
18,04:05,Франкфурт-на-Майне,,U6 3948Уральские авиалинии,Нет актуальной информации о статусе
19,,,,U6 3948Уральские авиалинии,Нет актуальной информации о статусе
20,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:53,Совершил посадку в 03:53,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
22,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:53,Совершил посадку в 03:53,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
25,Совершил посадку в 03:56,Совершил посадку в 03:56,,DP 405Победа,ПрилетелВыдача багажа: лента 7
26,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 04:20,Совершил посадку в 04:20,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 04:35,Совершил посадку в 04:35,,DP 515Победа,ПрилетелВыдача багажа: лента 10
30,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 04:39,Совершил посадку в 04:39,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
32,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 7
33,Совершил посадку в 05:01,Совершил посадку в 05:01,,DP 339Победа,ПрилетелВыдача багажа: лента 7
34,05:05,Сочи,,"EO 142, N4 142Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 05:05,Совершил посадку в 05:05,,"EO 142, N4 142Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 9
36,05:20,Москва,,"S7 1171, EY 8718, B2 171, EK 7863S7 Airlines, Etihad Airways, Белавиа, Emirates",ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 04:59,Совершил посадку в 04:59,,"S7 1171, EY 8718, B2 171, EK 7863S7 Airlines, Etihad Airways, Белавиа, Emirates",ПрилетелВыдача багажа: лента 8
38,05:25,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 10
