,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:40 3 мая,Санкт-Петербург,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 9
1,Совершил посадку в 02:10 4 мая,Совершил посадку в 02:10 4 мая,,U6 624Уральские авиалинии,ПрилетелВыдача багажа: лента 9
2,00:00 4 мая,Белгород,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
3,Совершил посадку в 23:18 3 мая,Совершил посадку в 23:18 3 мая,,WZ 1082Red Wings,ПрилетелВыдача багажа: лента 10
4,00:00,Сочи,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 7
5,Совершил посадку в 00:12,Совершил посадку в 00:12,,ZF 8408Azur Air,ПрилетелВыдача багажа: лента 7
6,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
7,Совершил посадку в 00:35,Совершил посадку в 00:35,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
8,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 01:30,Совершил посадку в 01:30,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
10,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 01:40,Совершил посадку в 01:40,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 10
12,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
13,Совершил посадку в 01:55,Совершил посадку в 01:55,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 7
14,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
15,Совершил посадку в 03:02,Совершил посадку в 03:02,,DP 403Победа,ПрилетелВыдача багажа: лента 8
16,03:40,Сочи,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
17,Совершил посадку в 03:58,Совершил посадку в 03:58,,FV 5602Россия,ПрилетелВыдача багажа: лента 9
18,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 03:48,Совершил посадку в 03:48,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
20,04:05,Франкфурт-на-Майне,,U6 3810Уральские авиалинии,Нет актуальной информации о статусе
