,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:20 17 апр,Самара,,"7R 882, UT 4882РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 23:58 16 апр,Совершил посадку в 23:58 16 апр,,"7R 882, UT 4882РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
2,00:30,Москва,,WZ 9031Red Wings,ПрилетелВыдача багажа: лента 8
3,Совершил посадку в 00:18,Совершил посадку в 00:18,,WZ 9031Red Wings,ПрилетелВыдача багажа: лента 8
4,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
5,Совершил посадку в 00:52,Совершил посадку в 00:52,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 10
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 7
7,Совершил посадку в 01:24,Совершил посадку в 01:24,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 7
8,01:55,Сочи,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
9,Совершил посадку в 01:42,Совершил посадку в 01:42,,ZF 348Azur Air,ПрилетелВыдача багажа: лента 9
10,02:15,Москва,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
11,Совершил посадку в 02:45,Совершил посадку в 02:45,,U6 265Уральские авиалинии,ПрилетелВыдача багажа: лента 10
12,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 03:03,Совершил посадку в 03:03,,DP 403Победа,ПрилетелВыдача багажа: лента 8
14,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 03:32,Совершил посадку в 03:32,,N4 173Nordwind,ПрилетелВыдача багажа: лента 9
16,03:55,Анталья,,ZF 9696Azur Air,Нет актуальной информации о статусе
17,,,,ZF 9696Azur Air,Нет актуальной информации о статусе
18,04:00,Москва,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
19,Совершил посадку в 04:01,Совершил посадку в 04:01,,U6 271Уральские авиалинии,ПрилетелВыдача багажа: лента 10
20,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:51,Совершил посадку в 03:51,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 8
22,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
23,Совершил посадку в 03:51,Совершил посадку в 03:51,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 8
24,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 9
25,Совершил посадку в 04:24,Совершил посадку в 04:24,,DP 405Победа,ПрилетелВыдача багажа: лента 9
26,04:35,Сочи,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
27,Совершил посадку в 04:41,Совершил посадку в 04:41,,FV 5604Россия,ПрилетелВыдача багажа: лента 10
28,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 7
29,Совершил посадку в 04:31,Совершил посадку в 04:31,,DP 515Победа,ПрилетелВыдача багажа: лента 7
30,04:50 17 апр,Анталья,,N4 1842Nordwind,"ПрилетелВыдача багажа: лента 1,2"
31,Совершил посадку в 14:56 16 апр,Совершил посадку в 14:56 16 апр,,N4 1842Nordwind,"ПрилетелВыдача багажа: лента 1,2"
32,04:55,Сочи,,N4 144Nordwind,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 04:44,Совершил посадку в 04:44,,N4 144Nordwind,ПрилетелВыдача багажа: лента 9
34,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
35,Совершил посадку в 04:48,Совершил посадку в 04:48,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 8
36,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 05:15,Совершил посадку в 05:15,,DP 339Победа,ПрилетелВыдача багажа: лента 8
38,05:20,Москва,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 7
39,Совершил посадку в 05:07,Совершил посадку в 05:07,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 7
40,05:25,Ростов-на-Дону,,A4 213Азимут,
41,Отменен,Отменен,,A4 213Азимут,
42,05:30,Пермь,,ZF 9602Azur Air,ПрилетелВыдача багажа: лента 10
43,Совершил посадку в 05:53,Совершил посадку в 05:53,,ZF 9602Azur Air,ПрилетелВыдача багажа: лента 10
44,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 7
45,Совершил посадку в 06:18,Совершил посадку в 06:18,,DP 564Победа,ПрилетелВыдача багажа: лента 7
46,06:35,Ханты-Мансийск,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
47,Совершил посадку в 06:00,Совершил посадку в 06:00,,WZ 1006Red Wings,ПрилетелВыдача багажа: лента 9
48,07:35,Тамчы,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 07:37,Совершил посадку в 07:37,,U6 8500Уральские авиалинии,ПрилетелВыдача багажа: лента 8
50,09:15,Барнаул,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 9
51,Совершил посадку в 08:56,Совершил посадку в 08:56,,WZ 1076Red Wings,ПрилетелВыдача багажа: лента 9
52,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
53,Совершил посадку в 09:29,Совершил посадку в 09:29,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
